Timestamp (ms),X (m/s^2),Y (m/s^2),Z (m/s^2),Person_ID,Label,Smoothed_Label,X_smoothed,Y_smoothed,Z_smoothed
3046082.0,0.16,0.0,-9.45,Person_1,0,Static,,,
3046094.0,0.2,0.04,-9.57,Person_1,0,Static,0.18,0.02,-9.51
3046106.0,0.16,0.0,-9.49,Person_1,0,Static,0.18,0.02,-9.53
3046118.0,0.16,0.0,-9.53,Person_1,0,Static,0.16,0.0,-9.51
3046130.0,0.16,0.04,-9.61,Person_1,0,Static,0.16,0.02,-9.57
3046142.0,0.16,0.04,-9.57,Person_1,0,Static,0.16,0.04,-9.59
3046154.0,0.2,0.04,-9.49,Person_1,0,Static,0.18,0.04,-9.53
3046166.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.02,-9.51
3046178.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.0,-9.51
3046190.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.0,-9.49
3046202.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.51
3046214.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.0,-9.51
3046226.0,0.2,0.04,-9.61,Person_1,0,Static,0.2,0.02,-9.55
3046238.0,0.24,0.0,-9.53,Person_1,0,Static,0.22,0.02,-9.57
3046250.0,0.16,0.04,-9.57,Person_1,0,Static,0.2,0.02,-9.55
3046262.0,0.2,0.04,-9.61,Person_1,0,Static,0.18,0.04,-9.59
3046274.0,0.16,0.04,-9.53,Person_1,0,Static,0.18,0.04,-9.57
3046286.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,0.02,-9.53
3046298.0,0.24,0.0,-9.49,Person_1,0,Static,0.22,0.0,-9.51
3046310.0,0.24,0.04,-9.53,Person_1,0,Static,0.24,0.02,-9.51
3046322.0,0.2,0.0,-9.49,Person_1,0,Static,0.22,0.02,-9.51
3046334.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.53
3046346.0,0.24,0.0,-9.53,Person_1,0,Static,0.22,0.0,-9.55
3046358.0,0.2,0.0,-9.57,Person_1,0,Static,0.22,0.0,-9.55
3046370.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.0,-9.53
3046382.0,0.16,0.04,-9.53,Person_1,0,Static,0.18,0.02,-9.51
3046394.0,0.16,0.04,-9.57,Person_1,0,Static,0.16,0.04,-9.55
3046406.0,0.2,0.0,-9.57,Person_1,0,Static,0.18,0.02,-9.57
3046418.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.02,-9.55
3046430.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.02,-9.51
3046442.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.0,-9.49
3046454.0,0.16,0.0,-9.53,Person_1,0,Static,0.18,0.0,-9.51
3046466.0,0.24,-0.04,-9.49,Person_1,0,Static,0.2,-0.02,-9.51
3046478.0,0.2,0.0,-9.53,Person_1,0,Static,0.22,-0.02,-9.51
3046490.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.02,-9.53
3046502.0,0.16,0.04,-9.49,Person_1,0,Static,0.18,0.04,-9.51
3046514.0,0.2,0.04,-9.53,Person_1,0,Static,0.18,0.04,-9.51
3046526.0,0.16,0.04,-9.57,Person_1,0,Static,0.18,0.04,-9.55
3046538.0,0.16,0.04,-9.53,Person_1,0,Static,0.16,0.04,-9.55
3046550.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,0.02,-9.53
3046562.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.55
3046574.0,0.24,0.04,-9.53,Person_1,0,Static,0.22,0.02,-9.55
3046586.0,0.2,0.04,-9.53,Person_1,0,Static,0.22,0.04,-9.53
3046598.0,0.16,0.0,-9.49,Person_1,0,Static,0.18,0.02,-9.51
3046610.0,0.2,0.0,-9.49,Person_1,0,Static,0.18,0.0,-9.49
3046622.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.51
3046634.0,0.2,0.04,-9.49,Person_1,0,Static,0.2,0.02,-9.51
3046646.0,0.24,0.04,-9.53,Person_1,0,Static,0.22,0.04,-9.51
3046658.0,0.2,0.04,-9.57,Person_1,0,Static,0.22,0.04,-9.55
3046670.0,0.16,0.0,-9.53,Person_1,0,Static,0.18,0.02,-9.55
3046682.0,0.2,0.04,-9.57,Person_1,0,Static,0.18,0.02,-9.55
3046694.0,0.2,0.04,-9.49,Person_1,0,Static,0.2,0.04,-9.53
3046706.0,0.24,0.04,-9.53,Person_1,0,Static,0.22,0.04,-9.51
3046718.0,0.2,0.0,-9.57,Person_1,0,Static,0.22,0.02,-9.55
3046730.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.57
3046742.0,0.16,0.0,-9.53,Person_1,0,Static,0.18,0.0,-9.55
3046754.0,0.16,0.04,-9.57,Person_1,0,Static,0.16,0.02,-9.55
3046766.0,0.2,0.04,-9.53,Person_1,0,Static,0.18,0.04,-9.55
3046778.0,0.2,0.08,-9.53,Person_1,0,Static,0.2,0.06,-9.53
3046790.0,0.2,0.04,-9.57,Person_1,0,Static,0.2,0.06,-9.55
3046802.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.04,-9.55
3046814.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.02,-9.51
3046826.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.0,-9.49
3046838.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.0,-9.49
3046850.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.51
3046862.0,0.24,0.0,-9.49,Person_1,0,Static,0.22,0.0,-9.51
3046874.0,0.2,0.04,-9.53,Person_1,0,Static,0.22,0.02,-9.51
3046886.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.04,-9.53
3046898.0,0.24,0.0,-9.57,Person_1,0,Static,0.22,0.02,-9.55
3046910.0,0.24,0.0,-9.53,Person_1,0,Static,0.24,0.0,-9.55
3046922.0,0.2,0.04,-9.57,Person_1,0,Static,0.22,0.02,-9.55
3046934.0,0.16,0.0,-9.57,Person_1,0,Static,0.18,0.02,-9.57
3046946.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,0.0,-9.55
3046958.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.55
3046970.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.57
3046982.0,0.24,0.0,-9.57,Person_1,0,Static,0.22,0.0,-9.57
3046994.0,0.2,0.0,-9.53,Person_1,0,Static,0.22,0.0,-9.55
3047006.0,0.2,0.04,-9.57,Person_1,0,Static,0.2,0.02,-9.55
3047018.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.04,-9.55
3047030.0,0.12,0.0,-9.57,Person_1,0,Static,0.16,0.02,-9.55
3047042.0,0.2,0.0,-9.53,Person_1,0,Static,0.16,0.0,-9.55
3047054.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.53
3047066.0,0.16,0.0,-9.53,Person_1,0,Static,0.18,0.0,-9.53
3047078.0,0.2,0.0,-9.49,Person_1,0,Static,0.18,0.0,-9.51
3047090.0,0.16,0.0,-9.57,Person_1,0,Static,0.18,0.0,-9.53
3047102.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,0.0,-9.55
3047114.0,0.16,0.0,-9.49,Person_1,0,Static,0.18,0.0,-9.51
3047126.0,0.16,0.04,-9.61,Person_1,0,Static,0.16,0.02,-9.55
3047138.0,0.24,0.0,-9.53,Person_1,0,Static,0.2,0.02,-9.57
3047150.0,0.16,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.53
3047162.0,0.16,0.0,-9.53,Person_1,0,Static,0.16,0.0,-9.53
3047174.0,0.16,0.0,-9.53,Person_1,0,Static,0.16,0.0,-9.53
3047186.0,0.24,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.53
3047198.0,0.24,0.0,-9.53,Person_1,0,Static,0.24,0.0,-9.53
3047210.0,0.2,0.04,-9.53,Person_1,0,Static,0.22,0.02,-9.53
3047222.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.02,-9.51
3047234.0,0.24,0.0,-9.49,Person_1,0,Static,0.22,0.0,-9.49
3047246.0,0.16,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.51
3047258.0,0.2,0.04,-9.57,Person_1,0,Static,0.18,0.02,-9.55
3047270.0,0.16,-0.04,-9.53,Person_1,0,Static,0.18,6.938893903907228e-18,-9.55
3047282.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,-0.0199999999999999,-9.53
3047294.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.02,-9.53
3047306.0,0.16,0.04,-9.53,Person_1,0,Static,0.18,0.04,-9.53
3047318.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,0.02,-9.53
3047330.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.55
3047342.0,0.16,0.0,-9.57,Person_1,0,Static,0.18,0.0,-9.57
3047354.0,0.16,0.0,-9.57,Person_1,0,Static,0.16,0.0,-9.57
3047366.0,0.2,0.0,-9.57,Person_1,0,Static,0.18,0.0,-9.57
3047378.0,0.24,0.04,-9.53,Person_1,0,Static,0.22,0.02,-9.55
3047390.0,0.2,-0.04,-9.53,Person_1,0,Static,0.22,6.938893903907228e-18,-9.53
3047402.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,-0.0199999999999999,-9.55
3047414.0,0.16,0.0,-9.57,Person_1,0,Static,0.18,0.0,-9.57
3047426.0,0.16,0.0,-9.57,Person_1,0,Static,0.16,0.0,-9.57
3047438.0,0.2,0.04,-9.57,Person_1,0,Static,0.18,0.02,-9.57
3047450.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.02,-9.57
3047462.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.57
3047474.0,0.16,0.04,-9.49,Person_1,0,Static,0.18,0.02,-9.53
3047486.0,0.2,0.0,-9.49,Person_1,0,Static,0.18,0.02,-9.49
3047498.0,0.16,0.04,-9.53,Person_1,0,Static,0.18,0.02,-9.51
3047510.0,0.2,0.04,-9.53,Person_1,0,Static,0.18,0.04,-9.53
3047522.0,0.2,0.04,-9.57,Person_1,0,Static,0.2,0.04,-9.55
3047534.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.02,-9.55
3047546.0,0.24,0.0,-9.49,Person_1,0,Static,0.22,0.0,-9.51
3047558.0,0.24,0.0,-9.57,Person_1,0,Static,0.24,0.0,-9.53
3047570.0,0.24,0.08,-9.53,Person_1,0,Static,0.24,0.04,-9.55
3047582.0,0.2,0.0,-9.53,Person_1,0,Static,0.22,0.04,-9.53
3047594.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.55
3047606.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.55
3047618.0,0.2,0.04,-9.57,Person_1,0,Static,0.2,0.02,-9.55
3047630.0,0.24,0.04,-9.57,Person_1,0,Static,0.22,0.04,-9.57
3047642.0,0.2,0.0,-9.57,Person_1,0,Static,0.22,0.02,-9.57
3047654.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.55
3047666.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.53
3047678.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.53
3047690.0,0.16,0.04,-9.49,Person_1,0,Static,0.18,0.02,-9.51
3047702.0,0.16,0.04,-9.57,Person_1,0,Static,0.16,0.04,-9.53
3047714.0,0.2,0.04,-9.61,Person_1,0,Static,0.18,0.04,-9.59
3047726.0,0.2,0.04,-9.49,Person_1,0,Static,0.2,0.04,-9.55
3047738.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.04,-9.51
3047750.0,0.16,0.04,-9.57,Person_1,0,Static,0.18,0.04,-9.55
3047762.0,0.16,0.0,-9.49,Person_1,0,Static,0.16,0.02,-9.53
3047774.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,0.0,-9.51
3047786.0,0.16,0.04,-9.53,Person_1,0,Static,0.18,0.02,-9.53
3047798.0,0.2,0.0,-9.57,Person_1,0,Static,0.18,0.02,-9.55
3047810.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.55
3047822.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.0,-9.51
3047834.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.0,-9.49
3047846.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.51
3047858.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.55
3047870.0,0.2,0.04,-9.61,Person_1,0,Static,0.2,0.02,-9.59
3047882.0,0.16,-0.04,-9.49,Person_1,0,Static,0.18,6.938893903907228e-18,-9.55
3047894.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,-0.0199999999999999,-9.51
3047906.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.55
3047918.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.57
3047930.0,0.16,0.04,-9.53,Person_1,0,Static,0.18,0.02,-9.55
3047942.0,0.2,0.0,-9.57,Person_1,0,Static,0.18,0.02,-9.55
3047954.0,0.2,0.04,-9.45,Person_1,0,Static,0.2,0.02,-9.51
3047966.0,0.12,0.04,-9.53,Person_1,0,Static,0.16,0.04,-9.489999999999998
3047978.0,0.2,0.0,-9.53,Person_1,0,Static,0.16,0.02,-9.53
3047990.0,0.2,0.04,-9.49,Person_1,0,Static,0.2,0.02,-9.51
3048002.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.04,-9.51
3048014.0,0.12,0.04,-9.49,Person_1,0,Static,0.16,0.04,-9.51
3048026.0,0.2,0.0,-9.53,Person_1,0,Static,0.16,0.02,-9.51
3048038.0,0.16,0.04,-9.53,Person_1,0,Static,0.18,0.02,-9.53
3048050.0,0.2,0.04,-9.53,Person_1,0,Static,0.18,0.04,-9.53
3048062.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.04,-9.53
3048074.0,0.2,0.04,-9.57,Person_1,0,Static,0.2,0.04,-9.55
3048086.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.02,-9.55
3048098.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.53
3048110.0,0.24,0.0,-9.57,Person_1,0,Static,0.22,0.0,-9.55
3048122.0,0.2,0.0,-9.57,Person_1,0,Static,0.22,0.0,-9.57
3048134.0,0.16,0.0,-9.57,Person_1,0,Static,0.18,0.0,-9.57
3048146.0,0.16,0.0,-9.57,Person_1,0,Static,0.16,0.0,-9.57
3048158.0,0.2,0.0,-9.57,Person_1,0,Static,0.18,0.0,-9.57
3048170.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.02,-9.55
3048182.0,0.16,0.04,-9.57,Person_1,0,Static,0.18,0.04,-9.55
3048194.0,0.24,0.0,-9.53,Person_1,0,Static,0.2,0.02,-9.55
3048206.0,0.16,0.0,-9.49,Person_1,0,Static,0.2,0.0,-9.51
3048218.0,0.16,0.0,-9.57,Person_1,0,Static,0.16,0.0,-9.53
3048230.0,0.16,0.04,-9.57,Person_1,0,Static,0.16,0.02,-9.57
3048242.0,0.2,0.04,-9.53,Person_1,0,Static,0.18,0.04,-9.55
3048254.0,0.16,0.0,-9.53,Person_1,0,Static,0.18,0.02,-9.53
3048266.0,0.2,0.04,-9.53,Person_1,0,Static,0.18,0.02,-9.53
3048278.0,0.12,0.0,-9.53,Person_1,0,Static,0.16,0.02,-9.53
3048290.0,0.16,0.04,-9.57,Person_1,0,Static,0.14,0.02,-9.55
3048302.0,0.2,0.04,-9.57,Person_1,0,Static,0.18,0.04,-9.57
3048314.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.02,-9.57
3048326.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.55
3048338.0,0.2,0.04,-9.57,Person_1,0,Static,0.2,0.02,-9.55
3048350.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.02,-9.55
3048362.0,0.2,0.0,-9.45,Person_1,0,Static,0.2,0.0,-9.489999999999998
3048374.0,0.16,0.0,-9.53,Person_1,0,Static,0.18,0.0,-9.489999999999998
3048386.0,0.2,0.0,-9.61,Person_1,0,Static,0.18,0.0,-9.57
3048398.0,0.16,0.04,-9.53,Person_1,0,Static,0.18,0.02,-9.57
3048410.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,0.02,-9.53
3048422.0,0.24,0.0,-9.53,Person_1,0,Static,0.22,0.0,-9.53
3048434.0,0.2,0.0,-9.57,Person_1,0,Static,0.22,0.0,-9.55
3048446.0,0.16,0.04,-9.49,Person_1,0,Static,0.18,0.02,-9.53
3048458.0,0.16,0.0,-9.53,Person_1,0,Static,0.16,0.02,-9.51
3048470.0,0.16,0.0,-9.57,Person_1,0,Static,0.16,0.0,-9.55
3048482.0,0.2,0.04,-9.53,Person_1,0,Static,0.18,0.02,-9.55
3048494.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.04,-9.53
3048506.0,0.16,0.04,-9.53,Person_1,0,Static,0.18,0.04,-9.53
3048518.0,0.16,0.0,-9.53,Person_1,0,Static,0.16,0.02,-9.53
3048530.0,0.16,0.04,-9.53,Person_1,0,Static,0.16,0.02,-9.53
3048542.0,0.24,0.04,-9.61,Person_1,0,Static,0.2,0.04,-9.57
3048554.0,0.2,0.0,-9.49,Person_1,0,Static,0.22,0.02,-9.55
3048566.0,0.16,0.04,-9.49,Person_1,0,Static,0.18,0.02,-9.49
3048578.0,0.2,0.04,-9.53,Person_1,0,Static,0.18,0.04,-9.51
3048590.0,0.16,0.0,-9.53,Person_1,0,Static,0.18,0.02,-9.53
3048602.0,0.16,0.04,-9.53,Person_1,0,Static,0.16,0.02,-9.53
3048614.0,0.2,0.0,-9.49,Person_1,0,Static,0.18,0.02,-9.51
3048626.0,0.16,0.0,-9.53,Person_1,0,Static,0.18,0.0,-9.51
3048638.0,0.2,0.04,-9.57,Person_1,0,Static,0.18,0.02,-9.55
3048650.0,0.2,0.04,-9.57,Person_1,0,Static,0.2,0.04,-9.57
3048662.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.02,-9.57
3048674.0,0.16,0.0,-9.49,Person_1,0,Static,0.18,0.0,-9.53
3048686.0,0.24,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.53
3048698.0,0.2,0.0,-9.53,Person_1,0,Static,0.22,0.0,-9.55
3048710.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.0,-9.51
3048722.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.53
3048734.0,0.16,0.04,-9.53,Person_1,0,Static,0.18,0.02,-9.55
3048746.0,0.2,0.04,-9.53,Person_1,0,Static,0.18,0.04,-9.53
3048758.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.04,-9.53
3048770.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.02,-9.53
3048782.0,0.24,0.04,-9.49,Person_1,0,Static,0.22,0.02,-9.51
3048794.0,0.24,0.04,-9.49,Person_1,0,Static,0.24,0.04,-9.49
3048806.0,0.16,0.0,-9.57,Person_1,0,Static,0.2,0.02,-9.53
3048818.0,0.2,0.0,-9.57,Person_1,0,Static,0.18,0.0,-9.57
3048830.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.57
3048842.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.0,-9.53
3048854.0,0.16,0.0,-9.49,Person_1,0,Static,0.18,0.0,-9.49
3048866.0,0.16,0.0,-9.53,Person_1,0,Static,0.16,0.0,-9.51
3048878.0,0.16,0.0,-9.57,Person_1,0,Static,0.16,0.0,-9.55
3048890.0,0.2,0.04,-9.57,Person_1,0,Static,0.18,0.02,-9.57
3048902.0,0.16,0.04,-9.53,Person_1,0,Static,0.18,0.04,-9.55
3048914.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,0.02,-9.53
3048926.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.02,-9.53
3048938.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.02,-9.53
3048950.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.53
3048962.0,0.16,0.0,-9.53,Person_1,0,Static,0.18,0.0,-9.53
3048974.0,0.2,0.04,-9.53,Person_1,0,Static,0.18,0.02,-9.53
3048986.0,0.24,0.0,-9.61,Person_1,0,Static,0.22,0.02,-9.57
3048998.0,0.2,0.0,-9.53,Person_1,0,Static,0.22,0.0,-9.57
3049010.0,0.16,0.0,-9.57,Person_1,0,Static,0.18,0.0,-9.55
3049022.0,0.16,0.0,-9.53,Person_1,0,Static,0.16,0.0,-9.55
3049034.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,0.0,-9.53
3049046.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.02,-9.53
3049058.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.02,-9.55
3049070.0,0.16,0.0,-9.57,Person_1,0,Static,0.18,0.0,-9.57
3049082.0,0.16,0.0,-9.57,Person_1,0,Static,0.16,0.0,-9.57
3049094.0,0.24,0.04,-9.53,Person_1,0,Static,0.2,0.02,-9.55
3049106.0,0.2,0.04,-9.53,Person_1,0,Static,0.22,0.04,-9.53
3049118.0,0.16,0.0,-9.57,Person_1,0,Static,0.18,0.02,-9.55
3049130.0,0.16,0.04,-9.53,Person_1,0,Static,0.16,0.02,-9.55
3049142.0,0.16,0.04,-9.49,Person_1,0,Static,0.16,0.04,-9.51
3049154.0,0.2,0.0,-9.57,Person_1,0,Static,0.18,0.02,-9.53
3049166.0,0.24,0.04,-9.53,Person_1,0,Static,0.22,0.02,-9.55
3049178.0,0.2,0.04,-9.53,Person_1,0,Static,0.22,0.04,-9.53
3049190.0,0.24,0.04,-9.57,Person_1,0,Static,0.22,0.04,-9.55
3049202.0,0.24,0.0,-9.57,Person_1,0,Static,0.24,0.02,-9.57
3049214.0,0.16,0.04,-9.53,Person_1,0,Static,0.2,0.02,-9.55
3049226.0,0.2,0.0,-9.49,Person_1,0,Walking,0.18,0.02,-9.51
3049238.0,0.16,0.0,-9.53,Person_1,0,Walking,0.18,0.0,-9.51
3049250.0,0.16,0.0,-9.49,Person_1,0,Walking,0.16,0.0,-9.51
3049262.0,0.2,0.04,-9.57,Person_1,0,Walking,0.18,0.02,-9.53
3049274.0,0.16,0.08,-8.79,Person_1,0,Walking,0.18,0.06,-9.18
3049286.0,0.27,0.16,-9.06,Person_1,0,Walking,0.215,0.12,-8.925
3049298.0,0.16,0.04,-9.38,Person_1,0,Walking,0.215,0.1,-9.22
3049310.0,0.16,0.04,-9.41,Person_1,0,Walking,0.16,0.04,-9.395
3049322.0,0.16,0.0,-9.26,Person_1,0,Walking,0.16,0.02,-9.335
3049334.0,0.16,0.0,-9.77,Person_1,0,Walking,0.16,0.0,-9.515
3049346.0,0.2,0.04,-9.38,Person_1,0,Walking,0.18,0.02,-9.575
3049358.0,0.16,0.04,-9.41,Person_1,0,Walking,0.18,0.04,-9.395
3049370.0,0.24,-0.04,-9.69,Person_1,0,Walking,0.2,0.0,-9.55
3049382.0,0.16,0.04,-9.53,Person_1,0,Walking,0.2,0.0,-9.61
3049394.0,0.2,0.0,-9.53,Person_1,0,Walking,0.18,0.02,-9.53
3049406.0,0.12,0.04,-9.57,Person_1,0,Static,0.16,0.02,-9.55
3049418.0,0.16,0.04,-9.49,Person_1,0,Static,0.14,0.04,-9.53
3049430.0,0.16,0.0,-9.49,Person_1,0,Static,0.16,0.02,-9.49
3049442.0,0.16,0.0,-9.61,Person_1,0,Static,0.16,0.0,-9.55
3049454.0,0.2,0.0,-9.57,Person_1,0,Static,0.18,0.0,-9.59
3049466.0,0.24,0.0,-9.57,Person_1,0,Static,0.22,0.0,-9.57
3049478.0,0.2,0.0,-9.57,Person_1,0,Static,0.22,0.0,-9.57
3049490.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.57
3049502.0,0.2,0.0,-9.61,Person_1,0,Static,0.2,0.0,-9.59
3049514.0,0.16,0.04,-9.53,Person_1,0,Static,0.18,0.02,-9.57
3049526.0,0.2,0.04,-9.49,Person_1,0,Static,0.18,0.04,-9.51
3049538.0,0.24,0.0,-9.57,Person_1,0,Static,0.22,0.02,-9.53
3049550.0,0.16,0.04,-9.53,Person_1,0,Static,0.2,0.02,-9.55
3049562.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,0.02,-9.53
3049574.0,0.16,0.0,-9.53,Person_1,0,Static,0.18,0.0,-9.53
3049586.0,0.16,0.04,-9.53,Person_1,0,Static,0.16,0.02,-9.53
3049598.0,0.2,0.0,-9.49,Person_1,0,Static,0.18,0.02,-9.51
3049610.0,0.2,0.0,-9.49,Person_1,0,Static,0.2,0.0,-9.49
3049622.0,0.16,0.0,-9.53,Person_1,0,Static,0.18,0.0,-9.51
3049634.0,0.2,0.04,-9.53,Person_1,0,Static,0.18,0.02,-9.53
3049646.0,0.16,0.04,-9.57,Person_1,0,Static,0.18,0.04,-9.55
3049658.0,0.2,0.04,-9.49,Person_1,0,Static,0.18,0.04,-9.53
3049670.0,0.2,0.04,-9.49,Person_1,0,Static,0.2,0.04,-9.49
3049682.0,0.16,0.04,-9.53,Person_1,0,Static,0.18,0.04,-9.51
3049694.0,0.16,0.04,-9.49,Person_1,0,Static,0.16,0.04,-9.51
3049706.0,0.16,0.0,-9.53,Person_1,0,Static,0.16,0.02,-9.51
3049718.0,0.2,0.04,-9.53,Person_1,0,Static,0.18,0.02,-9.53
3049730.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.02,-9.55
3049742.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.55
3049754.0,0.16,0.0,-9.49,Person_1,0,Static,0.18,0.0,-9.51
3049766.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,0.0,-9.51
3049778.0,0.2,0.04,-9.53,Person_1,0,Static,0.2,0.02,-9.53
3049790.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.02,-9.55
3049802.0,0.2,0.04,-9.57,Person_1,0,Static,0.2,0.02,-9.57
3049814.0,0.2,0.0,-9.61,Person_1,0,Static,0.2,0.02,-9.59
3049826.0,0.16,0.04,-9.57,Person_1,0,Static,0.18,0.02,-9.59
3049838.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,0.02,-9.55
3049850.0,0.2,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.53
3049862.0,0.16,0.0,-9.53,Person_1,0,Static,0.18,0.0,-9.53
3049874.0,0.16,0.0,-9.49,Person_1,0,Static,0.16,0.0,-9.51
3049886.0,0.16,0.0,-9.53,Person_1,0,Static,0.16,0.0,-9.51
3049898.0,0.24,0.0,-9.53,Person_1,0,Static,0.2,0.0,-9.53
3049910.0,0.2,0.0,-9.53,Person_1,0,Static,0.22,0.0,-9.53
3049922.0,0.2,0.04,-9.49,Person_1,0,Static,0.2,0.02,-9.51
3049934.0,0.16,0.0,-9.57,Person_1,0,Static,0.18,0.02,-9.53
3049946.0,0.16,0.0,-9.61,Person_1,0,Static,0.16,0.0,-9.59
3049958.0,0.2,0.04,-9.53,Person_1,0,Static,0.18,0.02,-9.57
3049970.0,0.2,0.0,-9.61,Person_1,0,Static,0.2,0.02,-9.57
3049982.0,0.2,0.0,-9.57,Person_1,0,Static,0.2,0.0,-9.59
3049994.0,0.16,0.04,-9.57,Person_1,0,Static,0.18,0.02,-9.57
3050006.0,0.2,0.0,-9.53,Person_1,0,Static,0.18,0.02,-9.55
3050018.0,0.2,0.04,-9.61,Person_1,0,Static,0.2,0.02,-9.57
3050030.0,0.16,0.04,-9.57,Person_1,0,Static,0.18,0.04,-9.59
